,Iteration,Reward,States,Runtime,Iterations
89,90,60.319924207045,1000,0.04390597343444824,92
90,91,60.51174807327996,1000,0.04390597343444824,92
91,92,60.701641491614865,1000,0.04390597343444824,92
0,1,4.0,2000,0.1415092945098877,92
1,2,7.564,2000,0.1415092945098877,92
2,3,10.827733,2000,0.1415092945098877,92
3,4,13.744451794000001,2000,0.1415092945098877,92
4,5,16.421921052673,2000,0.1415092945098877,92
5,6,18.823037790063513,2000,0.1415092945098877,92
6,7,21.033362976054185,2000,0.1415092945098877,92
7,8,23.023449813962134,2000,0.1415092945098877,92
8,9,24.861232005440105,2000,0.1415092945098877,92
9,10,26.52334068667883,2000,0.1415092945098877,92
10,11,28.063715437382346,2000,0.1415092945098877,92
11,12,29.463812382236114,2000,0.1415092945098877,92
12,13,30.766461268153822,2000,0.1415092945098877,92
13,14,31.956948522901182,2000,0.1415092945098877,92
14,15,33.06928384625163,2000,0.1415092945098877,92
15,16,34.091794310455434,2000,0.1415092945098877,92
16,17,35.051487388690745,2000,0.1415092945098877,92
17,18,35.93910390592788,2000,0.1415092945098877,92
18,19,36.77609224510091,2000,0.1415092945098877,92
19,20,37.555109309566845,2000,0.1415092945098877,92
20,21,38.29319007364163,2000,0.1415092945098877,92
21,22,38.984512427936835,2000,0.1415092945098877,92
22,23,39.642607476059794,2000,0.1415092945098877,92
23,24,40.26286044353795,2000,0.1415092945098877,92
24,25,40.85602063110951,2000,0.1415092945098877,92
25,26,41.41843159952995,2000,0.1415092945098877,92
26,27,41.958634085521915,2000,0.1415092945098877,92
27,28,42.47373231183375,2000,0.1415092945098877,92
28,29,42.97051353746386,2000,0.1415092945098877,92
29,30,43.44668572095637,2000,0.1415092945098877,92
30,31,43.90764393074577,2000,0.1415092945098877,92
31,32,44.351575283217876,2000,0.1415092945098877,92
32,33,44.782769477999906,2000,0.1415092945098877,92
33,34,45.19979389196566,2000,0.1415092945098877,92
34,35,45.60606056096792,2000,0.1415092945098877,92
35,36,46.00043861230143,2000,0.1415092945098877,92
36,37,46.38564319138007,2000,0.1415092945098877,92
37,38,46.76078285087898,2000,0.1415092945098877,92
38,39,47.128019360873445,2000,0.1415092945098877,92
39,40,47.486651223311526,2000,0.1415092945098877,92
40,41,47.83840076937371,2000,0.1415092945098877,92
41,42,48.18271717464648,2000,0.1415092945098877,92
42,43,48.52097378587555,2000,0.1415092945098877,92
43,44,48.852739274563056,2000,0.1415092945098877,92
44,45,49.17910981552983,2000,0.1415092945098877,92
45,46,49.49974882720031,2000,0.1415092945098877,92
46,47,49.815532325441836,2000,0.1415092945098877,92
47,48,50.126198830206015,2000,0.1415092945098877,92
48,49,50.432449462258305,2000,0.1415092945098877,92
49,50,50.73408224928495,2000,0.1415092945098877,92
50,51,51.031659353351635,2000,0.1415092945098877,92
51,52,51.32502593253109,2000,0.1415092945098877,92
52,53,51.61463372166079,2000,0.1415092945098877,92
53,54,51.90036518528073,2000,0.1415092945098877,92
54,55,52.182584283793425,2000,0.1415092945098877,92
55,56,52.46120299136141,2000,0.1415092945098877,92
56,57,52.73651547973072,2000,0.1415092945098877,92
57,58,53.008457045054215,2000,0.1415092945098877,92
58,59,53.27726635110263,2000,0.1415092945098877,92
59,60,53.54289710586784,2000,0.1415092945098877,92
60,61,53.80554380437803,2000,0.1415092945098877,92
61,62,54.0651746704388,2000,0.1415092945098877,92
62,63,54.32194903436742,2000,0.1415092945098877,92
63,64,54.57584654481257,2000,0.1415092945098877,92
64,65,54.82699851749988,2000,0.1415092945098877,92
65,66,55.07539357402812,2000,0.1415092945098877,92
66,67,55.321140693825235,2000,0.1415092945098877,92
67,68,55.564235526859385,2000,0.1415092945098877,92
68,69,55.804769226061886,2000,0.1415092945098877,92
69,70,56.0427429278968,2000,0.1415092945098877,92
70,71,56.27823354091739,2000,0.1415092945098877,92
71,72,56.51124646587417,2000,0.1415092945098877,92
72,73,56.74184721255425,2000,0.1415092945098877,92
73,74,56.970044477523295,2000,0.1415092945098877,92
74,75,57.195894632678936,2000,0.1415092945098877,92
75,76,57.41940890333253,2000,0.1415092945098877,92
76,77,57.64063632012292,2000,0.1415092945098877,92
77,78,57.8595900298913,2000,0.1415092945098877,92
78,79,58.07631315005723,2000,0.1415092945098877,92
79,80,58.290820268645845,2000,0.1415092945098877,92
80,81,58.50314972524504,2000,0.1415092945098877,92
81,82,58.71331716940364,2000,0.1415092945098877,92
82,83,58.92135706590095,2000,0.1415092945098877,92
83,84,59.127285826048286,2000,0.1415092945098877,92
84,85,59.33113475833662,2000,0.1415092945098877,92
85,86,59.53292079947612,2000,0.1415092945098877,92
86,87,59.73267267368405,2000,0.1415092945098877,92
87,88,59.93040765700391,2000,0.1415092945098877,92
88,89,60.12615234505402,2000,0.1415092945098877,92
89,90,60.319924207045,2000,0.1415092945098877,92
90,91,60.51174807327996,2000,0.1415092945098877,92
91,92,60.701641491614865,2000,0.1415092945098877,92
0,1,4.0,5000,0.7218496799468994,92
1,2,7.564,5000,0.7218496799468994,92
2,3,10.827733,5000,0.7218496799468994,92
3,4,13.744451794000001,5000,0.7218496799468994,92
4,5,16.421921052673,5000,0.7218496799468994,92
5,6,18.823037790063513,5000,0.7218496799468994,92
6,7,21.033362976054185,5000,0.7218496799468994,92
7,8,23.023449813962134,5000,0.7218496799468994,92
8,9,24.861232005440105,5000,0.7218496799468994,92
9,10,26.52334068667883,5000,0.7218496799468994,92
10,11,28.063715437382346,5000,0.7218496799468994,92
11,12,29.463812382236114,5000,0.7218496799468994,92
12,13,30.766461268153822,5000,0.7218496799468994,92
13,14,31.956948522901182,5000,0.7218496799468994,92
14,15,33.06928384625163,5000,0.7218496799468994,92
15,16,34.091794310455434,5000,0.7218496799468994,92
16,17,35.051487388690745,5000,0.7218496799468994,92
17,18,35.93910390592788,5000,0.7218496799468994,92
18,19,36.77609224510091,5000,0.7218496799468994,92
19,20,37.555109309566845,5000,0.7218496799468994,92
20,21,38.29319007364163,5000,0.7218496799468994,92
21,22,38.984512427936835,5000,0.7218496799468994,92
22,23,39.642607476059794,5000,0.7218496799468994,92
23,24,40.26286044353795,5000,0.7218496799468994,92
24,25,40.85602063110951,5000,0.7218496799468994,92
25,26,41.41843159952995,5000,0.7218496799468994,92
26,27,41.958634085521915,5000,0.7218496799468994,92
27,28,42.47373231183375,5000,0.7218496799468994,92
28,29,42.97051353746386,5000,0.7218496799468994,92
29,30,43.44668572095637,5000,0.7218496799468994,92
30,31,43.90764393074577,5000,0.7218496799468994,92
31,32,44.351575283217876,5000,0.7218496799468994,92
32,33,44.782769477999906,5000,0.7218496799468994,92
33,34,45.19979389196566,5000,0.7218496799468994,92
34,35,45.60606056096792,5000,0.7218496799468994,92
35,36,46.00043861230143,5000,0.7218496799468994,92
36,37,46.38564319138007,5000,0.7218496799468994,92
37,38,46.76078285087898,5000,0.7218496799468994,92
38,39,47.128019360873445,5000,0.7218496799468994,92
39,40,47.486651223311526,5000,0.7218496799468994,92
40,41,47.83840076937371,5000,0.7218496799468994,92
41,42,48.18271717464648,5000,0.7218496799468994,92
42,43,48.52097378587555,5000,0.7218496799468994,92
43,44,48.852739274563056,5000,0.7218496799468994,92
44,45,49.17910981552983,5000,0.7218496799468994,92
45,46,49.49974882720031,5000,0.7218496799468994,92
46,47,49.815532325441836,5000,0.7218496799468994,92
47,48,50.126198830206015,5000,0.7218496799468994,92
48,49,50.432449462258305,5000,0.7218496799468994,92
49,50,50.73408224928495,5000,0.7218496799468994,92
50,51,51.031659353351635,5000,0.7218496799468994,92
51,52,51.32502593253109,5000,0.7218496799468994,92
52,53,51.61463372166079,5000,0.7218496799468994,92
53,54,51.90036518528073,5000,0.7218496799468994,92
54,55,52.182584283793425,5000,0.7218496799468994,92
55,56,52.46120299136141,5000,0.7218496799468994,92
56,57,52.73651547973072,5000,0.7218496799468994,92
57,58,53.008457045054215,5000,0.7218496799468994,92
58,59,53.27726635110263,5000,0.7218496799468994,92
59,60,53.54289710586784,5000,0.7218496799468994,92
60,61,53.80554380437803,5000,0.7218496799468994,92
61,62,54.0651746704388,5000,0.7218496799468994,92
62,63,54.32194903436742,5000,0.7218496799468994,92
63,64,54.57584654481257,5000,0.7218496799468994,92
64,65,54.82699851749988,5000,0.7218496799468994,92
65,66,55.07539357402812,5000,0.7218496799468994,92
66,67,55.321140693825235,5000,0.7218496799468994,92
67,68,55.564235526859385,5000,0.7218496799468994,92
68,69,55.804769226061886,5000,0.7218496799468994,92
69,70,56.0427429278968,5000,0.7218496799468994,92
70,71,56.27823354091739,5000,0.7218496799468994,92
71,72,56.51124646587417,5000,0.7218496799468994,92
72,73,56.74184721255425,5000,0.7218496799468994,92
73,74,56.970044477523295,5000,0.7218496799468994,92
74,75,57.195894632678936,5000,0.7218496799468994,92
75,76,57.41940890333253,5000,0.7218496799468994,92
76,77,57.64063632012292,5000,0.7218496799468994,92
77,78,57.8595900298913,5000,0.7218496799468994,92
78,79,58.07631315005723,5000,0.7218496799468994,92
79,80,58.290820268645845,5000,0.7218496799468994,92
80,81,58.50314972524504,5000,0.7218496799468994,92
81,82,58.71331716940364,5000,0.7218496799468994,92
82,83,58.92135706590095,5000,0.7218496799468994,92
83,84,59.127285826048286,5000,0.7218496799468994,92
84,85,59.33113475833662,5000,0.7218496799468994,92
85,86,59.53292079947612,5000,0.7218496799468994,92
86,87,59.73267267368405,5000,0.7218496799468994,92
87,88,59.93040765700391,5000,0.7218496799468994,92
88,89,60.12615234505402,5000,0.7218496799468994,92
89,90,60.319924207045,5000,0.7218496799468994,92
90,91,60.51174807327996,5000,0.7218496799468994,92
91,92,60.701641491614865,5000,0.7218496799468994,92
0,1,4.0,10000,3.011014699935913,92
1,2,7.564,10000,3.011014699935913,92
2,3,10.827733,10000,3.011014699935913,92
3,4,13.744451794000001,10000,3.011014699935913,92
4,5,16.421921052673,10000,3.011014699935913,92
5,6,18.823037790063513,10000,3.011014699935913,92
6,7,21.033362976054185,10000,3.011014699935913,92
7,8,23.023449813962134,10000,3.011014699935913,92
8,9,24.861232005440105,10000,3.011014699935913,92
9,10,26.52334068667883,10000,3.011014699935913,92
10,11,28.063715437382346,10000,3.011014699935913,92
11,12,29.463812382236114,10000,3.011014699935913,92
12,13,30.766461268153822,10000,3.011014699935913,92
13,14,31.956948522901182,10000,3.011014699935913,92
14,15,33.06928384625163,10000,3.011014699935913,92
15,16,34.091794310455434,10000,3.011014699935913,92
16,17,35.051487388690745,10000,3.011014699935913,92
17,18,35.93910390592788,10000,3.011014699935913,92
18,19,36.77609224510091,10000,3.011014699935913,92
19,20,37.555109309566845,10000,3.011014699935913,92
20,21,38.29319007364163,10000,3.011014699935913,92
21,22,38.984512427936835,10000,3.011014699935913,92
22,23,39.642607476059794,10000,3.011014699935913,92
23,24,40.26286044353795,10000,3.011014699935913,92
24,25,40.85602063110951,10000,3.011014699935913,92
25,26,41.41843159952995,10000,3.011014699935913,92
26,27,41.958634085521915,10000,3.011014699935913,92
27,28,42.47373231183375,10000,3.011014699935913,92
28,29,42.97051353746386,10000,3.011014699935913,92
29,30,43.44668572095637,10000,3.011014699935913,92
30,31,43.90764393074577,10000,3.011014699935913,92
31,32,44.351575283217876,10000,3.011014699935913,92
32,33,44.782769477999906,10000,3.011014699935913,92
33,34,45.19979389196566,10000,3.011014699935913,92
34,35,45.60606056096792,10000,3.011014699935913,92
35,36,46.00043861230143,10000,3.011014699935913,92
36,37,46.38564319138007,10000,3.011014699935913,92
37,38,46.76078285087898,10000,3.011014699935913,92
38,39,47.128019360873445,10000,3.011014699935913,92
39,40,47.486651223311526,10000,3.011014699935913,92
40,41,47.83840076937371,10000,3.011014699935913,92
41,42,48.18271717464648,10000,3.011014699935913,92
42,43,48.52097378587555,10000,3.011014699935913,92
43,44,48.852739274563056,10000,3.011014699935913,92
44,45,49.17910981552983,10000,3.011014699935913,92
45,46,49.49974882720031,10000,3.011014699935913,92
46,47,49.815532325441836,10000,3.011014699935913,92
47,48,50.126198830206015,10000,3.011014699935913,92
48,49,50.432449462258305,10000,3.011014699935913,92
49,50,50.73408224928495,10000,3.011014699935913,92
50,51,51.031659353351635,10000,3.011014699935913,92
51,52,51.32502593253109,10000,3.011014699935913,92
52,53,51.61463372166079,10000,3.011014699935913,92
53,54,51.90036518528073,10000,3.011014699935913,92
54,55,52.182584283793425,10000,3.011014699935913,92
55,56,52.46120299136141,10000,3.011014699935913,92
56,57,52.73651547973072,10000,3.011014699935913,92
57,58,53.008457045054215,10000,3.011014699935913,92
58,59,53.27726635110263,10000,3.011014699935913,92
59,60,53.54289710586784,10000,3.011014699935913,92
60,61,53.80554380437803,10000,3.011014699935913,92
61,62,54.0651746704388,10000,3.011014699935913,92
62,63,54.32194903436742,10000,3.011014699935913,92
63,64,54.57584654481257,10000,3.011014699935913,92
64,65,54.82699851749988,10000,3.011014699935913,92
65,66,55.07539357402812,10000,3.011014699935913,92
66,67,55.321140693825235,10000,3.011014699935913,92
67,68,55.564235526859385,10000,3.011014699935913,92
68,69,55.804769226061886,10000,3.011014699935913,92
69,70,56.0427429278968,10000,3.011014699935913,92
70,71,56.27823354091739,10000,3.011014699935913,92
71,72,56.51124646587417,10000,3.011014699935913,92
72,73,56.74184721255425,10000,3.011014699935913,92
73,74,56.970044477523295,10000,3.011014699935913,92
74,75,57.195894632678936,10000,3.011014699935913,92
75,76,57.41940890333253,10000,3.011014699935913,92
76,77,57.64063632012292,10000,3.011014699935913,92
77,78,57.8595900298913,10000,3.011014699935913,92
78,79,58.07631315005723,10000,3.011014699935913,92
79,80,58.290820268645845,10000,3.011014699935913,92
80,81,58.50314972524504,10000,3.011014699935913,92
81,82,58.71331716940364,10000,3.011014699935913,92
82,83,58.92135706590095,10000,3.011014699935913,92
83,84,59.127285826048286,10000,3.011014699935913,92
84,85,59.33113475833662,10000,3.011014699935913,92
85,86,59.53292079947612,10000,3.011014699935913,92
86,87,59.73267267368405,10000,3.011014699935913,92
87,88,59.93040765700391,10000,3.011014699935913,92
88,89,60.12615234505402,10000,3.011014699935913,92
89,90,60.319924207045,10000,3.011014699935913,92
90,91,60.51174807327996,10000,3.011014699935913,92
91,92,60.701641491614865,10000,3.011014699935913,92
